"ID","tanggal","provinsi","bagian","brand","jenis","cust_type"
"3330","2020-09-02","SULAWESI","TERNATE","kartuAS","Non HVC","B2C"
"3331","2020-09-02","SULAWESI","TERNATE","kartuAS","Platinum","B2C"
"3332","2020-09-02","SULAWESI","TERNATE","Loop","Diamond","B2C"
"3333","2020-09-02","SULAWESI","TERNATE","Loop","Gold","B2C"
"3334","2020-09-02","SULAWESI","TERNATE","Loop","Non HVC","B2B"
"3335","2020-09-02","SULAWESI","TERNATE","Loop","Non HVC","B2C"
"3336","2020-09-02","SULAWESI","TERNATE","Loop","Platinum","B2C"
"3337","2020-09-02","SULAWESI","TERNATE","simPATI","Diamond","B2C"
"3338","2020-09-02","SULAWESI","TERNATE","simPATI","Gold","B2C"
"3339","2020-09-02","SULAWESI","TERNATE","simPATI","Non HVC","B2B"
"3340","2020-09-02","SULAWESI","TERNATE","simPATI","Non HVC","B2C"
"3341","2020-09-02","SULAWESI","TERNATE","simPATI","Platinum","B2C"
"3342","2020-09-02","SULAWESI","WAKATOBI","kartuAS","Diamond","B2C"
"3343","2020-09-02","SULAWESI","WAKATOBI","KartuAS","Gold","B2C"
"3344","2020-09-02","SULAWESI","WAKATOBI","kartuAS","Non HVC","B2B"
"3345","2020-09-02","SULAWESI","WAKATOBI","KartuAS","Non HVC","B2C"
"3346","2020-09-02","SULAWESI","WAKATOBI","kartuAS","Platinum","B2C"
"3347","2020-09-02","SULAWESI","WAKATOBI","LOOP","Diamond","B2C"
"3348","2020-09-02","SULAWESI","WAKATOBI","Loop","Gold","B2C"
"3349","2020-09-02","SULAWESI","WAKATOBI","Loop","Non HVC","B2B"
"3350","2020-09-02","SULAWESI","WAKATOBI","LOOP","Non HVC","B2C"
"3351","2020-09-02","SULAWESI","WAKATOBI","Loop","Platinum","B2C"
"3352","2020-09-02","SULAWESI","WAKATOBI","simPATI","Diamond","B2C"
"3353","2020-09-02","SULAWESI","WAKATOBI","simPATI","Gold","B2C"
"3354","2020-09-02","SULAWESI","WAKATOBI","simPATI","Non HVC","B2B"
"3355","2020-09-02","SULAWESI","WAKATOBI","simPATI","Non HVC","B2C"
"3356","2020-09-02","SULAWESI","WAKATOBI","simPATI","Platinum","B2C"
"3357","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Diamond","B2C"
"3358","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Gold","B2C"
"3359","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Non HVC","B2B"
"3360","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Non HVC","B2C"
"3361","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Platinum","B2C"
"3362","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Diamond","B2C"
"3363","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Gold","B2C"
"3364","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","Loop","Non HVC","B2B"
"3365","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Non HVC","B2C"
"3366","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","Loop","Platinum","B2C"
"3367","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Diamond","B2C"
"3368","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Gold","B2C"
"3369","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2B"
"3370","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2C"
"3371","2020-09-02","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Platinum","B2C"
"3372","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Diamond","B2C"
"3373","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Gold","B2C"
"3374","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Non HVC","B2B"
"3375","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Non HVC","B2C"
"3376","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Platinum","B2C"
"3377","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","Loop","Diamond","B2C"
"3378","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","LOOP","Gold","B2C"
"3379","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","Loop","Non HVC","B2B"
"3380","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","LOOP","Non HVC","B2C"
"3381","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","Loop","Platinum","B2C"
"3382","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","simPATI","Diamond","B2C"
"3383","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","simPATI","Gold","B2C"
"3384","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2B"
"3385","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2C"
"3386","2020-09-02","SUMBAGSEL","BANGKA BELITUNG","simPATI","Platinum","B2C"
"3387","2020-09-02","SUMBAGSEL","BANYUASIN","kartuAS","Diamond","B2C"
"3388","2020-09-02","SUMBAGSEL","BANYUASIN","kartuAS","Gold","B2C"
"3389","2020-09-02","SUMBAGSEL","BANYUASIN","kartuAS","Non HVC","B2B"
"3390","2020-09-02","SUMBAGSEL","BANYUASIN","kartuAS","Non HVC","B2C"
"3391","2020-09-02","SUMBAGSEL","BANYUASIN","KartuAS","Platinum","B2C"
"3392","2020-09-02","SUMBAGSEL","BANYUASIN","Loop","Diamond","B2C"
"3393","2020-09-02","SUMBAGSEL","BANYUASIN","LOOP","Gold","B2C"
"3394","2020-09-02","SUMBAGSEL","BANYUASIN","Loop","Non HVC","B2B"
"3395","2020-09-02","SUMBAGSEL","BANYUASIN","LOOP","Non HVC","B2C"
"3396","2020-09-02","SUMBAGSEL","BANYUASIN","LOOP","Platinum","B2C"
"3397","2020-09-02","SUMBAGSEL","BANYUASIN","simPATI","Diamond","B2C"
"3398","2020-09-02","SUMBAGSEL","BANYUASIN","simPATI","Gold","B2C"
"3399","2020-09-02","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2B"
"3400","2020-09-02","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2C"
"3401","2020-09-02","SUMBAGSEL","BANYUASIN","simPATI","Platinum","B2C"
"3402","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Diamond","B2C"
"3403","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","KartuAS","Gold","B2C"
"3404","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Non HVC","B2B"
"3405","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Non HVC","B2C"
"3406","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Platinum","B2C"
"3407","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","Loop","Diamond","B2C"
"3408","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","LOOP","Gold","B2C"
"3409","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","Loop","Non HVC","B2B"
"3410","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","LOOP","Non HVC","B2C"
"3411","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","Loop","Platinum","B2C"
"3412","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Diamond","B2C"
"3413","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Gold","B2C"
"3414","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2B"
"3415","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2C"
"3416","2020-09-02","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Platinum","B2C"
"3417","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Diamond","B2C"
"3418","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","KartuAS","Gold","B2C"
"3419","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Non HVC","B2B"
"3420","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","KartuAS","Non HVC","B2C"
"3421","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Platinum","B2C"
"3422","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Diamond","B2C"
"3423","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","LOOP","Gold","B2C"
"3424","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Non HVC","B2B"
"3425","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","LOOP","Non HVC","B2C"
"3426","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Platinum","B2C"
"3427","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Diamond","B2C"
"3428","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Gold","B2C"
"3429","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Non HVC","B2B"
"3430","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Non HVC","B2C"
"3431","2020-09-02","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Platinum","B2C"
"3432","2020-09-02","SUMBAGSEL","JAMBI BARAT","kartuAS","Diamond","B2C"
"3433","2020-09-02","SUMBAGSEL","JAMBI BARAT","KartuAS","Gold","B2C"
"3434","2020-09-02","SUMBAGSEL","JAMBI BARAT","kartuAS","Non HVC","B2B"
"3435","2020-09-02","SUMBAGSEL","JAMBI BARAT","kartuAS","Non HVC","B2C"
"3436","2020-09-02","SUMBAGSEL","JAMBI BARAT","kartuAS","Platinum","B2C"
"3437","2020-09-02","SUMBAGSEL","JAMBI BARAT","Loop","Diamond","B2C"
"3438","2020-09-02","SUMBAGSEL","JAMBI BARAT","LOOP","Gold","B2C"
"3439","2020-09-02","SUMBAGSEL","JAMBI BARAT","Loop","Non HVC","B2B"
"3440","2020-09-02","SUMBAGSEL","JAMBI BARAT","Loop","Non HVC","B2C"
"3441","2020-09-02","SUMBAGSEL","JAMBI BARAT","Loop","Platinum","B2C"
"3442","2020-09-02","SUMBAGSEL","JAMBI BARAT","simPATI","Diamond","B2C"
"3443","2020-09-02","SUMBAGSEL","JAMBI BARAT","simPATI","Gold","B2C"
"3444","2020-09-02","SUMBAGSEL","JAMBI BARAT","simPATI","Non HVC","B2B"
"3445","2020-09-02","SUMBAGSEL","JAMBI BARAT","simPATI","Non HVC","B2C"
"3446","2020-09-02","SUMBAGSEL","JAMBI BARAT","simPATI","Platinum","B2C"
"3447","2020-09-02","SUMBAGSEL","JAMBI INNER","kartuAS","Diamond","B2C"
"3448","2020-09-02","SUMBAGSEL","JAMBI INNER","KartuAS","Gold","B2C"
"3449","2020-09-02","SUMBAGSEL","JAMBI INNER","kartuAS","Non HVC","B2B"
"3450","2020-09-02","SUMBAGSEL","JAMBI INNER","kartuAS","Non HVC","B2C"
"3451","2020-09-02","SUMBAGSEL","JAMBI INNER","kartuAS","Platinum","B2C"
"3452","2020-09-02","SUMBAGSEL","JAMBI INNER","Loop","Diamond","B2C"
"3453","2020-09-02","SUMBAGSEL","JAMBI INNER","Loop","Gold","B2C"
"3454","2020-09-02","SUMBAGSEL","JAMBI INNER","Loop","Non HVC","B2B"
"3455","2020-09-02","SUMBAGSEL","JAMBI INNER","LOOP","Non HVC","B2C"
"3456","2020-09-02","SUMBAGSEL","JAMBI INNER","LOOP","Platinum","B2C"
"3457","2020-09-02","SUMBAGSEL","JAMBI INNER","simPATI","Diamond","B2C"
"3458","2020-09-02","SUMBAGSEL","JAMBI INNER","simPATI","Gold","B2C"
"3459","2020-09-02","SUMBAGSEL","JAMBI INNER","simPATI","Non HVC","B2B"
"3460","2020-09-02","SUMBAGSEL","JAMBI INNER","simPATI","Non HVC","B2C"
"3461","2020-09-02","SUMBAGSEL","JAMBI INNER","simPATI","Platinum","B2C"
"3462","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Diamond","B2C"
"3463","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","KartuAS","Gold","B2C"
"3464","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Non HVC","B2B"
"3465","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Non HVC","B2C"
"3466","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Platinum","B2C"
"3467","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","LOOP","Diamond","B2C"
"3468","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","LOOP","Gold","B2C"
"3469","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","Loop","Non HVC","B2B"
"3470","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","LOOP","Non HVC","B2C"
"3471","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","Loop","Platinum","B2C"
"3472","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Diamond","B2C"
"3473","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Gold","B2C"
"3474","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Non HVC","B2B"
"3475","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Non HVC","B2C"
"3476","2020-09-02","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Platinum","B2C"
"3477","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Diamond","B2C"
"3478","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","KartuAS","Gold","B2C"
"3479","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Non HVC","B2B"
"3480","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Non HVC","B2C"
"3481","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Platinum","B2C"
"3482","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","Loop","Diamond","B2C"
"3483","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","LOOP","Gold","B2C"
"3484","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","Loop","Non HVC","B2B"
"3485","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","LOOP","Non HVC","B2C"
"3486","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","Loop","Platinum","B2C"
"3487","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","simPATI","Diamond","B2C"
"3488","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","simPATI","Gold","B2C"
"3489","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","simPATI","Non HVC","B2B"
"3490","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","simPATI","Non HVC","B2C"
"3491","2020-09-02","SUMBAGSEL","LAMPUNG UTARA","simPATI","Platinum","B2C"
"3492","2020-09-02","SUMBAGSEL","MUSI RAWAS","kartuAS","Diamond","B2C"
"3493","2020-09-02","SUMBAGSEL","MUSI RAWAS","KartuAS","Gold","B2C"
"3494","2020-09-02","SUMBAGSEL","MUSI RAWAS","kartuAS","Non HVC","B2B"
"3495","2020-09-02","SUMBAGSEL","MUSI RAWAS","KartuAS","Non HVC","B2C"
"3496","2020-09-02","SUMBAGSEL","MUSI RAWAS","kartuAS","Platinum","B2C"
"3497","2020-09-02","SUMBAGSEL","MUSI RAWAS","LOOP","Diamond","B2C"
"3498","2020-09-02","SUMBAGSEL","MUSI RAWAS","LOOP","Gold","B2C"
"3499","2020-09-02","SUMBAGSEL","MUSI RAWAS","Loop","Non HVC","B2B"
"3500","2020-09-02","SUMBAGSEL","MUSI RAWAS","Loop","Non HVC","B2C"
"3501","2020-09-02","SUMBAGSEL","MUSI RAWAS","LOOP","Platinum","B2C"
"3502","2020-09-02","SUMBAGSEL","MUSI RAWAS","simPATI","Diamond","B2C"
"3503","2020-09-02","SUMBAGSEL","MUSI RAWAS","simPATI","Gold","B2C"
"3504","2020-09-02","SUMBAGSEL","MUSI RAWAS","simPATI","Non HVC","B2B"
"3505","2020-09-02","SUMBAGSEL","MUSI RAWAS","simPATI","Non HVC","B2C"
"3506","2020-09-02","SUMBAGSEL","MUSI RAWAS","simPATI","Platinum","B2C"
"3520","2020-09-02","SUMBAGSEL","OGAN KOMERING","kartuAS","Diamond","B2C"
"3521","2020-09-02","SUMBAGSEL","OGAN KOMERING","kartuAS","Gold","B2C"
"3522","2020-09-02","SUMBAGSEL","OGAN KOMERING","kartuAS","Non HVC","B2B"
"3523","2020-09-02","SUMBAGSEL","OGAN KOMERING","KartuAS","Non HVC","B2C"
"3524","2020-09-02","SUMBAGSEL","OGAN KOMERING","kartuAS","Platinum","B2C"
"3525","2020-09-02","SUMBAGSEL","OGAN KOMERING","LOOP","Diamond","B2C"
"3526","2020-09-02","SUMBAGSEL","OGAN KOMERING","LOOP","Gold","B2C"
"3527","2020-09-02","SUMBAGSEL","OGAN KOMERING","Loop","Non HVC","B2B"
"3528","2020-09-02","SUMBAGSEL","OGAN KOMERING","Loop","Non HVC","B2C"
"3529","2020-09-02","SUMBAGSEL","OGAN KOMERING","LOOP","Platinum","B2C"
"3530","2020-09-02","SUMBAGSEL","OGAN KOMERING","simPATI","Diamond","B2C"
"3531","2020-09-02","SUMBAGSEL","OGAN KOMERING","simPATI","Gold","B2C"
"3532","2020-09-02","SUMBAGSEL","OGAN KOMERING","simPATI","Non HVC","B2B"
"3533","2020-09-02","SUMBAGSEL","OGAN KOMERING","simPATI","Non HVC","B2C"
"3534","2020-09-02","SUMBAGSEL","OGAN KOMERING","simPATI","Platinum","B2C"
"3535","2020-09-02","SUMBAGTENG","BUKIT TINGGI","KartuAS","Diamond","B2C"
"3536","2020-09-02","SUMBAGTENG","BUKIT TINGGI","kartuAS","Gold","B2C"
"3537","2020-09-02","SUMBAGTENG","BUKIT TINGGI","kartuAS","Non HVC","B2B"
"3538","2020-09-02","SUMBAGTENG","BUKIT TINGGI","KartuAS","Non HVC","B2C"
"3539","2020-09-02","SUMBAGTENG","BUKIT TINGGI","kartuAS","Platinum","B2C"
"3540","2020-09-02","SUMBAGTENG","BUKIT TINGGI","Loop","Diamond","B2C"
"3541","2020-09-02","SUMBAGTENG","BUKIT TINGGI","Loop","Gold","B2C"
"3542","2020-09-02","SUMBAGTENG","BUKIT TINGGI","Loop","Non HVC","B2B"
"3543","2020-09-02","SUMBAGTENG","BUKIT TINGGI","LOOP","Non HVC","B2C"
"3544","2020-09-02","SUMBAGTENG","BUKIT TINGGI","Loop","Platinum","B2C"
"3545","2020-09-02","SUMBAGTENG","BUKIT TINGGI","simPATI","Diamond","B2C"
"3546","2020-09-02","SUMBAGTENG","BUKIT TINGGI","simPATI","Gold","B2C"
"3547","2020-09-02","SUMBAGTENG","BUKIT TINGGI","simPATI","Non HVC","B2B"
"3548","2020-09-02","SUMBAGTENG","BUKIT TINGGI","simPATI","Non HVC","B2C"
"3549","2020-09-02","SUMBAGTENG","BUKIT TINGGI","simPATI","Platinum","B2C"
"3550","2020-09-02","SUMBAGTENG","DUMAI","KartuAS","Diamond","B2C"
"3551","2020-09-02","SUMBAGTENG","DUMAI","kartuAS","Gold","B2C"
"3552","2020-09-02","SUMBAGTENG","DUMAI","kartuAS","Non HVC","B2B"
"3553","2020-09-02","SUMBAGTENG","DUMAI","kartuAS","Non HVC","B2C"
"3554","2020-09-02","SUMBAGTENG","DUMAI","kartuAS","Platinum","B2C"
"3555","2020-09-02","SUMBAGTENG","DUMAI","LOOP","Diamond","B2C"
"3556","2020-09-02","SUMBAGTENG","DUMAI","LOOP","Gold","B2C"
"3557","2020-09-02","SUMBAGTENG","DUMAI","Loop","Non HVC","B2B"
"3558","2020-09-02","SUMBAGTENG","DUMAI","LOOP","Non HVC","B2C"
"3559","2020-09-02","SUMBAGTENG","DUMAI","LOOP","Platinum","B2C"
"3560","2020-09-02","SUMBAGTENG","DUMAI","simPATI","Diamond","B2C"
"3561","2020-09-02","SUMBAGTENG","DUMAI","simPATI","Gold","B2C"
"3562","2020-09-02","SUMBAGTENG","DUMAI","simPATI","Non HVC","B2B"
"3563","2020-09-02","SUMBAGTENG","DUMAI","simPATI","Non HVC","B2C"
"3564","2020-09-02","SUMBAGTENG","DUMAI","simPATI","Platinum","B2C"
"3565","2020-09-02","SUMBAGTENG","DUMAI","UNKNOWN","Non HVC","B2C"
"3566","2020-09-02","SUMBAGTENG","GREATER BATAM","kartuAS","Diamond","B2C"
"3567","2020-09-02","SUMBAGTENG","GREATER BATAM","KartuAS","Gold","B2C"
"3568","2020-09-02","SUMBAGTENG","GREATER BATAM","kartuAS","Non HVC","B2B"
"3569","2020-09-02","SUMBAGTENG","GREATER BATAM","KartuAS","Non HVC","B2C"
"3570","2020-09-02","SUMBAGTENG","GREATER BATAM","kartuAS","Platinum","B2C"
"3571","2020-09-02","SUMBAGTENG","GREATER BATAM","LOOP","Diamond","B2C"
"3572","2020-09-02","SUMBAGTENG","GREATER BATAM","LOOP","Gold","B2C"
"3573","2020-09-02","SUMBAGTENG","GREATER BATAM","Loop","Non HVC","B2B"
"3574","2020-09-02","SUMBAGTENG","GREATER BATAM","Loop","Non HVC","B2C"
"3575","2020-09-02","SUMBAGTENG","GREATER BATAM","Loop","Platinum","B2C"
"3576","2020-09-02","SUMBAGTENG","GREATER BATAM","simPATI","Diamond","B2C"
"3577","2020-09-02","SUMBAGTENG","GREATER BATAM","simPATI","Gold","B2C"
"3578","2020-09-02","SUMBAGTENG","GREATER BATAM","simPATI","Non HVC","B2B"
"3579","2020-09-02","SUMBAGTENG","GREATER BATAM","simPATI","Non HVC","B2C"
"3580","2020-09-02","SUMBAGTENG","GREATER BATAM","simPATI","Platinum","B2C"
"3581","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","kartuAS","Diamond","B2C"
"3582","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","KartuAS","Gold","B2C"
"3583","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","kartuAS","Non HVC","B2B"
"3584","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","kartuAS","Non HVC","B2C"
"3585","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","kartuAS","Platinum","B2C"
"3586","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","LOOP","Diamond","B2C"
"3587","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","LOOP","Gold","B2C"
"3588","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","Loop","Non HVC","B2B"
"3589","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","LOOP","Non HVC","B2C"
"3590","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","Loop","Platinum","B2C"
"3591","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","simPATI","Diamond","B2C"
"3592","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","simPATI","Gold","B2C"
"3593","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","simPATI","Non HVC","B2B"
"3594","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","simPATI","Non HVC","B2C"
"3595","2020-09-02","SUMBAGTENG","GREATER PEKANBARU","simPATI","Platinum","B2C"
"3611","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","kartuAS","Diamond","B2C"
"3612","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","KartuAS","Gold","B2C"
"3613","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","kartuAS","Non HVC","B2B"
"3614","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","kartuAS","Non HVC","B2C"
"3615","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","kartuAS","Platinum","B2C"
"3616","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","LOOP","Diamond","B2C"
"3617","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","LOOP","Gold","B2C"
"3618","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","Loop","Non HVC","B2B"
"3619","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","LOOP","Non HVC","B2C"
"3620","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","Loop","Platinum","B2C"
"3621","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","simPATI","Diamond","B2C"
"3622","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","simPATI","Gold","B2C"
"3623","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","simPATI","Non HVC","B2B"
"3624","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","simPATI","Non HVC","B2C"
"3625","2020-09-02","SUMBAGTENG","PADANG PARIAMAN","simPATI","Platinum","B2C"
"3626","2020-09-02","SUMBAGTENG","ROKAN HULU","KartuAS","Diamond","B2C"
"3627","2020-09-02","SUMBAGTENG","ROKAN HULU","KartuAS","Gold","B2C"
"3628","2020-09-02","SUMBAGTENG","ROKAN HULU","kartuAS","Non HVC","B2B"
"3629","2020-09-02","SUMBAGTENG","ROKAN HULU","kartuAS","Non HVC","B2C"
"3630","2020-09-02","SUMBAGTENG","ROKAN HULU","KartuAS","Platinum","B2C"
"3631","2020-09-02","SUMBAGTENG","ROKAN HULU","Loop","Diamond","B2C"
"3632","2020-09-02","SUMBAGTENG","ROKAN HULU","LOOP","Gold","B2C"
"3633","2020-09-02","SUMBAGTENG","ROKAN HULU","Loop","Non HVC","B2B"
"3634","2020-09-02","SUMBAGTENG","ROKAN HULU","Loop","Non HVC","B2C"
"3635","2020-09-02","SUMBAGTENG","ROKAN HULU","Loop","Platinum","B2C"
"3636","2020-09-02","SUMBAGTENG","ROKAN HULU","simPATI","Diamond","B2C"
"3637","2020-09-02","SUMBAGTENG","ROKAN HULU","simPATI","Gold","B2C"
"3638","2020-09-02","SUMBAGTENG","ROKAN HULU","simPATI","Non HVC","B2B"
"3639","2020-09-02","SUMBAGTENG","ROKAN HULU","simPATI","Non HVC","B2C"
"3640","2020-09-02","SUMBAGTENG","ROKAN HULU","simPATI","Platinum","B2C"
"3641","2020-09-02","SUMBAGTENG","ROKAN HULU","UNKNOWN","Non HVC","B2C"
"3642","2020-09-02","SUMBAGTENG","SOLOK SRAYA","KartuAS","Diamond","B2C"
"3643","2020-09-02","SUMBAGTENG","SOLOK SRAYA","KartuAS","Gold","B2C"
"3644","2020-09-02","SUMBAGTENG","SOLOK SRAYA","kartuAS","Non HVC","B2B"
"3645","2020-09-02","SUMBAGTENG","SOLOK SRAYA","KartuAS","Non HVC","B2C"
"3646","2020-09-02","SUMBAGTENG","SOLOK SRAYA","KartuAS","Platinum","B2C"
"3647","2020-09-02","SUMBAGTENG","SOLOK SRAYA","Loop","Diamond","B2C"
"3648","2020-09-02","SUMBAGTENG","SOLOK SRAYA","LOOP","Gold","B2C"
"3649","2020-09-02","SUMBAGTENG","SOLOK SRAYA","Loop","Non HVC","B2B"
"3650","2020-09-02","SUMBAGTENG","SOLOK SRAYA","LOOP","Non HVC","B2C"
"3651","2020-09-02","SUMBAGTENG","SOLOK SRAYA","Loop","Platinum","B2C"
"3652","2020-09-02","SUMBAGTENG","SOLOK SRAYA","simPATI","Diamond","B2C"
"3653","2020-09-02","SUMBAGTENG","SOLOK SRAYA","simPATI","Gold","B2C"
"3654","2020-09-02","SUMBAGTENG","SOLOK SRAYA","simPATI","Non HVC","B2B"
"3655","2020-09-02","SUMBAGTENG","SOLOK SRAYA","simPATI","Non HVC","B2C"
"3656","2020-09-02","SUMBAGTENG","SOLOK SRAYA","simPATI","Platinum","B2C"
"3657","2020-09-02","SUMBAGTENG","TANJUNG PINANG","kartuAS","Diamond","B2C"
